[      40ms] TypeError: Cannot read properties of null (reading 'onmessage')
[  897037ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  900955ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  903039ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  906037ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  909038ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  912037ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  915039ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  918039ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  930614ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  930682ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  930688ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  930689ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  933038ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  936036ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  939037ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  942037ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  945036ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  948037ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  951112ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  954046ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  957042ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  962123ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  963074ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  966037ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  969036ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  972041ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  975038ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  978042ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  981042ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  984041ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  987043ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  990043ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  993050ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  996041ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[  999041ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1002041ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1005041ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1008043ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1011037ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1014036ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1017038ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1023907ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1023944ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1026041ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1029107ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1032041ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1035040ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1038040ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1041040ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1044119ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1047041ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1050040ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1053041ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1056040ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1059117ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1062041ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1065041ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1068042ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1071041ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1074093ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1077040ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1081294ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1083036ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1086039ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1089063ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1092036ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1095037ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1098037ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1101037ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1104036ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1107036ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1110035ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1113039ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1116037ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1119048ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1122038ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1125036ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1128042ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1131037ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1134087ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1137036ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1141351ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1143037ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1146035ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1149048ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1152036ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1155036ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1158036ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1161036ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1164054ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1167035ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1170036ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1173036ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1176035ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1179070ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1182037ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1185036ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1188037ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1191035ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1194076ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1197036ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1200953ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1203037ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1206036ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1209073ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1212037ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1215035ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1218036ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1240591ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1240648ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1240652ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1240653ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1240654ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1240655ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1240656ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1242037ms] [ERROR] Failed to load resource: the server responded with a status of 503 (Service Unavailable) @ http://localhost:4042/whatsapp/qr:0
[ 1245103ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1245103ms] [ERROR] WebSocket connection to 'ws://localhost:4042/ws?token=ed02ebe3-5e6e-4e57-ba1d-a8a0338063ea' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/dashboard?token=ed02ebe3-5e6e-4e57-ba1d-a8a0338063ea:2971
[ 1247174ms] [ERROR] WebSocket connection to 'ws://localhost:4042/ws?token=ed02ebe3-5e6e-4e57-ba1d-a8a0338063ea' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/dashboard?token=ed02ebe3-5e6e-4e57-ba1d-a8a0338063ea:2971
[ 1248137ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1251104ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1251241ms] [ERROR] WebSocket connection to 'ws://localhost:4042/ws?token=ed02ebe3-5e6e-4e57-ba1d-a8a0338063ea' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/dashboard?token=ed02ebe3-5e6e-4e57-ba1d-a8a0338063ea:2971
[ 1254107ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1257103ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1259314ms] [ERROR] WebSocket connection to 'ws://localhost:4042/ws?token=ed02ebe3-5e6e-4e57-ba1d-a8a0338063ea' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/dashboard?token=ed02ebe3-5e6e-4e57-ba1d-a8a0338063ea:2971
[ 1260108ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1260109ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/health:0
[ 1260109ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/attention:0
[ 1263107ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1266111ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1269108ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1272108ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1275107ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1275394ms] [ERROR] WebSocket connection to 'ws://localhost:4042/ws?token=ed02ebe3-5e6e-4e57-ba1d-a8a0338063ea' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/dashboard?token=ed02ebe3-5e6e-4e57-ba1d-a8a0338063ea:2971
[ 1278112ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1281092ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1284108ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1287105ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1290109ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1290109ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/health:0
[ 1290110ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/attention:0
[ 1293100ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1296052ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1299111ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1302109ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1305106ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1305491ms] [ERROR] WebSocket connection to 'ws://localhost:4042/ws?token=ed02ebe3-5e6e-4e57-ba1d-a8a0338063ea' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/dashboard?token=ed02ebe3-5e6e-4e57-ba1d-a8a0338063ea:2971
[ 1308051ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1311107ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1314106ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1317105ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1320109ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1320109ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/health:0
[ 1320110ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/attention:0
[ 1323102ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1326106ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1329108ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1332093ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1335099ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1335596ms] [ERROR] WebSocket connection to 'ws://localhost:4042/ws?token=ed02ebe3-5e6e-4e57-ba1d-a8a0338063ea' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/dashboard?token=ed02ebe3-5e6e-4e57-ba1d-a8a0338063ea:2971
[ 1338105ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1341101ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1344108ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1347107ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1350107ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1350108ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/health:0
[ 1350108ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/attention:0
[ 1353107ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1356110ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1359110ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1362108ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1365108ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1365669ms] [ERROR] WebSocket connection to 'ws://localhost:4042/ws?token=ed02ebe3-5e6e-4e57-ba1d-a8a0338063ea' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/dashboard?token=ed02ebe3-5e6e-4e57-ba1d-a8a0338063ea:2971
[ 1368102ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1371106ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1374066ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1377108ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1380108ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1380108ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/health:0
[ 1380109ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/attention:0
[ 1383108ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1386105ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1389041ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1392111ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1395105ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1395744ms] [ERROR] WebSocket connection to 'ws://localhost:4042/ws?token=ed02ebe3-5e6e-4e57-ba1d-a8a0338063ea' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/dashboard?token=ed02ebe3-5e6e-4e57-ba1d-a8a0338063ea:2971
[ 1398106ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1401109ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1404106ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1407106ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1410108ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1410108ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/health:0
[ 1410109ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/attention:0
[ 1413096ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1416107ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1419102ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1422103ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1425107ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1425818ms] [ERROR] WebSocket connection to 'ws://localhost:4042/ws?token=ed02ebe3-5e6e-4e57-ba1d-a8a0338063ea' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/dashboard?token=ed02ebe3-5e6e-4e57-ba1d-a8a0338063ea:2971
[ 1428108ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1431108ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1434103ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1437109ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1440108ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/whatsapp/qr:0
[ 1440109ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/health:0
[ 1440110ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:4042/attention:0
